title;rating;review_count;level;top_rated;pro_badge;video_cons;language;price;url
"I will do excel data entry, copy paste, web scraping, pdf to excel and finding email";4.9;609;Level 2;No Top Rated badge;No Pro badge;Offers video consultations;No extra languages;20;https://nl.fiverr.com//nupurds/do-excel-data-entry-jobs-and-data-analysis?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=30&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=96e4b1d5-f48b-41ca-8c67-fe3bf8a90e66
"I will do internet research, data entry, web scraping and data mining";5.0;288;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;20;https://nl.fiverr.com//champpionss/do-data-entry-internet-research-and-data-mining?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=31&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=b6e4590f-5a9e-438b-8ae2-6bb357f75aba
I will do web scraping data extraction for any website;4.9;484;Level 0;No Top Rated badge;No Pro badge;No video consultation;No extra languages;49;https://nl.fiverr.com//zeeshantaj/do-web-scraping-data-extraction-for-any-website?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=32&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=b3e6d549-b7a3-472b-b0cb-c57fb9d6f881
I will do web scraping for any websites;5.0;1k+;Level 0;Top Rated;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//ak_sapovadiya/do-web-scraping-for-any-websites?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=33&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=f706ef3e-cdf4-4c8d-8bef-72ca114b71aa
"I will do data entry, online research, copy paste, and web scraping";4.9;136;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;20;https://nl.fiverr.com//usmanfarooq8312/professional-data-entry-task-efficiently?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=34&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=48577bbf-2419-484a-9731-fc6b49f7c28e
"I will perform web scraping, email extraction and contacts";4.9;251;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;15;https://nl.fiverr.com//rabia_tariq/perform-web-scraping-email-lists-data-mining?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=35&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=350c1c0b-e4d6-4e1b-a436-2de40650aad7
I will scrape data from all locations on google maps;4.9;142;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;44;https://nl.fiverr.com//maherlodges/get-you-100-000-places-data-from-google-maps?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=36&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=99c032de-44ad-4a5c-b2ad-00333c2f1e2a
"I will do web scraping, data extracting n data mining in python";5.0;294;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//yudhistira_mk/python-web-scraping-data-extracting-n-data-mining?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=37&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=0ce102b7-4d7a-4c13-880d-3b6fc801aa31
"I will do lead generation, lead scraping, lead list and email list building";4.9;32;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;5;https://nl.fiverr.com//morshida_leads/do-lead-generation-lead-scraping-lead-list-and-email-list-building?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=38&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=8142f809-9963-47cd-8d98-0a155d928133
"I will do data scraping for amazon, ebay, zillow and web scraping with python";5.0;6;Level 0;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//techlab_786/do-data-scraping-for-amazon-ebay-zillow-and-any-ecommerce-website?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=39&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=ef71b0f0-b22f-4512-ba78-f0afe186e072
"I will do scrape products and upload in shopify , woocomrace , wix";5.0;23;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//jacksparrow2349/do-scrape-products-and-upload-in-shopify-woocomrace-wix?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=40&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=54ad6655-2f8e-4569-a81f-3b87a27e4dbd
I will do data entry data scraping lead research and excel works;5.0;318;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//parissmansul/do-wordpress-data-entry-data-scraping-and-excel-works?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=41&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=e3b07b00-c23b-49bd-9e8b-712ea6d84a46
"I will do web scraping, website scraping, web scraper and data mining using python";4.9;47;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//farhanjavedjatt/do-python-projects-for-you?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=42&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=dc7cb89d-5eb3-4697-bd93-8b1821b0b5c1
"I will do web scraping, python, data scraping, web scraper";4.9;199;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//hamza_nasir1/design-your-urgent-flyer-brochure-postcard-within-6-hours?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=43&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=3d4aec5d-35ab-4ffd-953b-350a25e87eb8
"I will do data collection, data extraction and website scraping";4.9;84;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;20;https://nl.fiverr.com//nimrah2121/do-data-collection-data-extraction-and-website-scraping?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=44&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=fdad0c5b-19c3-43dc-8986-67799c0e8b6c
"I will do web scraping, data scraping";5.0;133;Level 0;Top Rated;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//sukantagarwal/do-web-scraping-for-you?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=45&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=398525b1-ebb2-4802-832f-a982422d8aa9
I will scrape phone number and emails;4.9;51;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//zulqarnainkhan0/scrape-phone-number-and-emails?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=46&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=82d46c2a-f9d6-4403-a516-e5999f43903e
"I will do web scraper, web crawler, data scraper, product scraping";5.0;28;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//saifmahin/do-web-scraping-data-mining-crawling-using-python?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=47&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&imp_id=087af5e8-8b1a-44f3-b2f7-f56e20851092
I will scrape website using python;5.0;140;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//hammad_rauf/scrape-website-within-24-hour?context_referrer=search_gigs&source=pagination&ref_ctx_id=69c887f0a5034aba90308e6e412cf8c4&pckg_id=1&pos=48&ad_key=f76d43fe-0b64-432f-b78d-02c2e50fbd89&context_type=auto&funnel=69c887f0a5034aba90308e6e412cf8c4&seller_online=true&imp_id=13970b5e-a652-4d09-9559-b92fc9b62282
"I will do web scraping, email scraping and data mining of any site";4.9;7;Level 0;No Top Rated badge;No Pro badge;No video consultation;I speak Spanish +1;30;https://nl.fiverr.com//htenor14/do-web-scraping-email-scraping-and-data-mining-of-any-site?context_referrer=search_gigs_with_sellers_who_speak&source=sellers_who_speak_es&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=1&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=8323d36b-60d9-4037-9f35-9f3edaf6a4c7
I will do script for web scraping;5.0;23;Level 2;No Top Rated badge;No Pro badge;Offers video consultations;I speak Spanish +1;30;https://nl.fiverr.com//darideveloper/do-python-script-for-web-scraping?context_referrer=search_gigs_with_sellers_who_speak&source=sellers_who_speak_es&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=2&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=2acea4cc-0ec4-4d27-828c-a4d0ada7c865
I will do web scraping with python;5.0;16;Level 0;No Top Rated badge;No Pro badge;No video consultation;I speak Spanish +3;39;https://nl.fiverr.com//henry_cook06/web-scraping-with-python?context_referrer=search_gigs_with_sellers_who_speak&source=sellers_who_speak_es&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=3&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=594ed243-c08e-4aba-b615-fc81050cbc40
"I will do b2b leads, google map scraping, lead generation";4.8;12;Level 1;No Top Rated badge;No Pro badge;No video consultation;I speak Spanish +1;30;https://nl.fiverr.com//edupc25/scrape-google-maps-for-b2b-leads-business-contacts-and-email-databases?context_referrer=search_gigs_with_sellers_who_speak&source=sellers_who_speak_es&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=4&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=c2eb1f7a-ae31-4114-ad41-0273787955d5
I will scrape a website and return the results in a excel file;5.0;117;Level 0;No Top Rated badge;No Pro badge;No video consultation;No extra languages;194;https://nl.fiverr.com//jasoncrowe/scrape-a-website-and-return-the-results-in-a-excel-file?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=1&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&fiverr_choice=true&imp_id=2600c78c-f867-4bc2-8606-efcdfabf3fb1
"I will do web scraping, data mining any website upto 50k in 1 day";5.0;1k+;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//ultra_scrape/do-web-scraping-data-mining-any-website-in-just-few-hours?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=2&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=0200e54e-7081-48fe-a814-bffc72842be5
"I will web scraping, data mining and extracting from any website";4.9;346;Level 2;No Top Rated badge;No Pro badge;No video consultation;I speak Spanish +1;30;https://nl.fiverr.com//codingdan/scrape-website-data-for-you-using-parsehub?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=3&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=6021d23e-2f60-4a63-ae20-bb4db5622c16
"I will build reusable web scraper, API data scraping using python";4.9;27;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;83;https://nl.fiverr.com//mishalcode/build-reusable-web-scraper-api-data-scraping-using-python?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=4&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=8e2cf0b9-bb0e-4bca-923b-d5b001c29511
I will do deep b2b lead email scraping;5.0;307;Level 0;No Top Rated badge;Pro;No video consultation;No extra languages;122;https://nl.fiverr.com//getivan/scrape-yellow-pages-in-24hrs-for-b2b-leads-with-emails-and-phone-numbers?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=5&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=84969852-eace-464e-8354-00d0746d5039
I will do web scraping using python beautiful soup and selenium;4.8;65;Level 0;No Top Rated badge;No Pro badge;No video consultation;No extra languages;20;https://nl.fiverr.com//datainsightful/do-web-scraping-using-python-beautiful-soup-and-selenium?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=6&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=28b2b909-97dc-4d6d-9de9-6097656abac7
I will do web scraping and data mining;5.0;1k+;Level 2;No Top Rated badge;No Pro badge;Offers video consultations;No extra languages;30;https://nl.fiverr.com//victorioustudio/do-web-scraping-and-data-mining?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=7&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=24b44f32-dae5-41dc-a84e-887f4eb4cc96
I will do perfect zillow scraping for real estate within 12 hours;5.0;24;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//ahsan_ullah3/do-expert-zillow-scraping-for-real-estate-agents-and-brokers?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=8&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=d7e2b512-cf90-4d5d-a2fe-52b1594122d2
"I will do web scraping, data extracting n data mining in python";5.0;294;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//yudhistira_mk/python-web-scraping-data-extracting-n-data-mining?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=9&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=2572c58a-8881-4161-94c0-f5715b8cac9e
I will scrape emails and phone number;4.9;48;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//email_scraper24/scrape-emails-and-phone-number?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=10&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=0c73cc66-c7cc-4252-89f7-d27509f59d41
I will do web scraping in excel with vba;5.0;65;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;73;https://nl.fiverr.com//maltehar/do-web-scraping-with-excel-using-vba-and-power-query?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=11&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=48810e87-83b3-4d29-a610-61197a79e6b6
"I will do web scraping, data mining, and data extraction from any website";4.9;727;Level 2;No Top Rated badge;No Pro badge;Offers video consultations;No extra languages;30;https://nl.fiverr.com//nithinsingh97/do-web-scraping-data-mining-and-data-extraction-from-any-website?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=12&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=7c3845de-d7a1-4878-bd95-e6a8edf72f6d
I will do perfect zillow scraping for real estate;5.0;119;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;30;https://nl.fiverr.com//shajibul_islam/do-perfect-zillow-scraping-for-real-estate?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=13&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=c854b235-6cf8-4d6d-8170-e0b4df3e9132
"I will do web research, scraping, email list, and perfect data entry in 24 hours";5.0;139;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;20;https://nl.fiverr.com//mahmudhasan98/do-web-research-scraping-email-list-perfect-data-entry-in-24-hours?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=14&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=f0923f1b-82aa-4a35-82fd-01f7325b3d73
I will do scrape and export apollo io leads apollo export apollo lead scrapping;4.9;311;Level 2;No Top Rated badge;No Pro badge;No video consultation;No extra languages;10;https://nl.fiverr.com//mizudesign04/provide-b2b-lead-generation-linkedin-leads-email-list-building-for-any-industry?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=15&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=5be6d16b-2f99-4e48-ab4a-7c1840c429e7
I will scrap youtube channel data with API and do web scraping;4.9;34;Level 1;No Top Rated badge;No Pro badge;No video consultation;No extra languages;34;https://nl.fiverr.com//asif_ali_talpur/scrap-youtube-channels-data?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=16&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&imp_id=fa2b82be-90d0-4dc6-8d53-9ebee63bc256
I will do perfect zillow scraping for real estate within 24 hours;5.0;105;Level 2;No Top Rated badge;No Pro badge;Offers video consultations;No extra languages;20;https://nl.fiverr.com//asadsoomro815/scrap-real-estate-data-from-zillow-within-24-hours?context_referrer=search_gigs_with_sellers_who_speak&source=pagination&ref_ctx_id=7cfb6ec9a8904196ae3179ae5d379173&pckg_id=1&pos=17&context_type=auto&funnel=7cfb6ec9a8904196ae3179ae5d379173&seller_online=true&imp_id=9753ed61-8d50-4fbe-a23e-2c399e735ec9
